Title,Brand,Price,ItemStatus,NbFavourite,UserRating,NbEvalUser,Description,URL,Type,prix_median_groupe,favoris_median_groupe,z_score_prix,bonne_affaire
The North Face Pullover,2319,21.0,3.0,8,5.0,7.0,"-the North face Pullover
-öfter getragen aber der Zustand ist sehr gut",https://www.vinted.fr/items/1340564760-the-north-face-pullover,1811,17.0,4.0,0.44787318313225866,0
Carharrt Wind Jacket / Größe M,362,70.0,2.0,4,4.9,62.0,Komplett Neu und ungetragen !,https://www.vinted.fr/items/2518692122-carharrt-wind-jacket-grosse-m,2051,51.0,7.0,0.15447726807789652,0
Bonnet the north face,2319,7.0,3.0,6,4.3,173.0,Très bon état peut porté,https://www.vinted.fr/items/5659307912-bonnet-the-north-face,2964,10.0,4.0,-0.8301320308875059,1
Bonnet the north face,2319,12.0,2.0,0,4.9,26.0,"bonnet the north face noir en parfait état 
jamais porté 
prix négociable",https://www.vinted.fr/items/6038612718-bonnet-the-north-face,2964,10.0,4.0,0.5668218354970957,0
Cispo carhartt,362,110.0,1.0,4,4.7,25.0,⚠️PREÇO NEGOCIÁVEL⚠️Casaco completamente novo nunca usado super quente e com pelo por dentro,https://www.vinted.fr/items/5724158416-cispo-carhartt,2051,51.0,7.0,1.2428941754151699,0
Cappellino north face,2319,7.0,3.0,12,4.2,23.0,Perfetto per l’inverno,https://www.vinted.fr/items/5558163395-cappellino-north-face,2964,10.0,4.0,-0.8301320308875059,1
Bonnet The North Face beige marron,2319,9.0,3.0,5,4.0,12.0,"Bonnet The North Face beige marron
Très peu porté 
Très bonne était",https://www.vinted.fr/items/5758987542-bonnet-the-north-face-beige-marron,2964,10.0,4.0,-0.2713504843336652,0
short The North Face,2319,13.0,3.0,11,4.9,137.0,"short TNF 
très bon état 
prix négociable 
envoie rapide 
taille XL ( enfant ) donc = M",https://www.vinted.fr/items/5565362464-short-the-north-face,586,20.0,4.0,-0.7608012477456382,1
Bonnet,2319,15.0,4.0,10,,,Porter quelques fois,https://www.vinted.fr/items/4963231255-bonnet,2964,10.0,4.0,1.4049941553278567,0
Short The North face,2319,20.0,3.0,2,4.6,13.0,"Short em perfeito estado 
Tamanho L",https://www.vinted.fr/items/5466488689-short-the-north-face,586,20.0,4.0,0.1543574108488661,0
The North Face jersey original perfecto como nuevo talla XXL vale para L y XL,2319,22.0,3.0,5,4.7,365.0,The North Face jersey original perfecto como nuevo talla XXL vale para L y XL,https://www.vinted.fr/items/5997597177-the-north-face-jersey-original-perfecto-como-nuevo-talla-xxl-vale-para-l-y-xl,1811,17.0,4.0,0.5840036504032657,0
Carhartt »Detroid« Cap ,362,10.0,3.0,7,5.0,98.0,,https://www.vinted.fr/items/708353618-carhartt-detroid-cap,287,15.0,5.0,-0.9643645682986828,1
Mütze Carhartt,362,9.0,2.0,6,5.0,65.0,"Türkis farbene Mütze von Carhartt in Einheitsgröße. Nur ein paar mal getragen worden, quasi wie neu.

Nichtraucherhaushalt 🌼",https://www.vinted.fr/items/5953977091-mutze-carhartt,287,15.0,5.0,-1.1657323466214538,1
North Face Jumper,2319,22.99,3.0,9,4.9,48.0,Like new worn only a couple of times,https://www.vinted.fr/items/5944752623-north-face-jumper,1811,17.0,4.0,0.7187728130015625,0
Pantaloncini tuta the north face,2319,10.0,4.0,10,4.9,91.0,"Pantaloncini tuta the north face usati, un po’ consumati ma in buone condizioni

#thenorthface #streetwear #streetstyle #sportswear",https://www.vinted.fr/items/5060522580-pantaloncini-tuta-the-north-face,586,20.0,4.0,-1.1530121014289971,1
North Face Mütze,2319,11.0,3.0,6,5.0,17.0,"Paar mal getragen 
Einheitsgröße",https://www.vinted.fr/items/5938132842-north-face-mutze,2964,10.0,4.0,0.2874310622201754,0
Gorro lana nuevo The north face,2319,14.0,1.0,7,5.0,156.0,Gorro de lana nuevo The north face.,https://www.vinted.fr/items/5844690758-gorro-lana-nuevo-the-north-face,2964,10.0,4.0,1.1256033820509364,0
The North Face Shorts,2319,20.0,3.0,4,5.0,4.0,,https://www.vinted.fr/items/6037192353-the-north-face-shorts,586,20.0,4.0,0.1543574108488661,0
Gorro The North Face,2319,6.0,3.0,7,5.0,34.0,Gorro con poco uso,https://www.vinted.fr/items/4431626315-gorro-the-north-face,2964,10.0,4.0,-1.1095228041644263,1
Sweat the north face,2319,15.0,3.0,2,4.7,40.0,Très bon état,https://www.vinted.fr/items/6021910849-sweat-the-north-face,1811,17.0,4.0,-0.36890962049378384,0
Bonnet North Face orange,2319,15.0,3.0,2,4.9,96.0,"Bonjour,
Je vends un bonnet north face orange.
Taille unique
Très bon état",https://www.vinted.fr/items/6010403607-bonnet-north-face-orange,2964,10.0,4.0,1.4049941553278567,0
Pantalones cortos shorts the north face flashdry,2319,30.0,1.0,10,4.9,450.0,,https://www.vinted.fr/items/5994349109-pantalones-cortos-shorts-the-north-face-flashdry,586,20.0,4.0,1.4617269231267294,0
pantaloncini the north face,2319,15.0,2.0,7,3.9,15.0,come nuovi.,https://www.vinted.fr/items/5907698934-pantaloncini-the-north-face,586,20.0,4.0,-0.4993273452900655,0
Bonnet casquette retro northface,2319,10.0,3.0,0,4.9,126.0,Porté quelquefois,https://www.vinted.fr/items/5987894822-bonnet-casquette-retro-northface,2964,10.0,4.0,0.008040288943255093,0
graue Mütze von Carhartt,362,6.0,3.0,20,5.0,412.0,Die Mütze ist in einem sehr guten Zustand.,https://www.vinted.fr/items/5922771574-graue-mutze-von-carhartt,287,15.0,5.0,-1.7698356815897667,1
Short The North Face,2319,5.0,3.0,11,4.9,531.0,,https://www.vinted.fr/items/5089867597-short-the-north-face,586,20.0,4.0,-1.8066968575679287,1
Carhartt Trucker Cap Kappe,362,7.0,4.0,6,4.9,181.0,,https://www.vinted.fr/items/5847548673-carhartt-trucker-cap-kappe,287,15.0,5.0,-1.5684679032669957,1
Carhartt Clarton Coat Jacke Schwarz Gr. L,362,88.0,3.0,4,5.0,112.0,"Verkaufe meine gefütterte Carhartt „Clarton“ Jacke perfekt für die noch kälteren Tage 

Sie ist mir leider arg zu groß geworden und noch mal reinpassen möchte ich weniger 

Farbe Schwarz - keine Flecken oder Löcher - nur ein paar mal getragen",https://www.vinted.fr/items/6008801001-carhartt-clarton-coat-jacke-schwarz-gr-l,2051,51.0,7.0,0.6442648763796696,0
The North Face Beannie Schwarz,2319,8.0,3.0,1,4.9,74.0,"1x Getragen

2x Getragen

Bei Fragen gerne melden. 

Tier- und Rauchfreier Haushalt!",https://www.vinted.fr/items/5634851763-the-north-face-beannie-schwarz,2964,10.0,4.0,-0.5507412576105856,0
Gorro Cinzento The North Face,2319,12.0,1.0,1,5.0,3.0,Artigo nunca usado,https://www.vinted.fr/items/6023717896-gorro-cinzento-the-north-face,2964,10.0,4.0,0.5668218354970957,0
Gorro azul da “the north face”,2319,10.0,3.0,0,,,Gorro azul da “the north face”,https://www.vinted.fr/items/6015721475-gorro-azul-da-the-north-face,2964,10.0,4.0,0.008040288943255093,0
bonnet the North Face,2319,7.0,4.0,2,,,,https://www.vinted.fr/items/6022694375-bonnet-the-north-face,2964,10.0,4.0,-0.8301320308875059,0
Short the north face,2319,10.0,3.0,3,3.9,50.0,"Porté
En bonne état",https://www.vinted.fr/items/5876079009-short-the-north-face,586,20.0,4.0,-1.1530121014289971,0
Cappuccio The Nort Face,2319,5.0,3.0,0,4.9,170.0,"Cappuccio invernale The North Face, interno in plie, taglia unica. Nessuna etichetta interna.",https://www.vinted.fr/items/5986888215-cappuccio-the-nort-face,2964,10.0,4.0,-1.3889135774413466,0
Carhartt WIP Kilda Jacket,362,110.0,1.0,10,4.8,8.0,"Verkaufe diese Carhartt Jacke in Camel, perfekt für Winter und Übergangszeit! 🌨️🍂
	•	Größe M (lockere Passform)
	•	Neu mit Etikett 🏷️
	•	Verstellbare Kapuze 🏕️
	•	Mehrere praktische Taschen 🔥
	•	Robustes und widerstandsfähiges Material 💪

Trendiger Workwear-Style 💯💼
📍 Schneller und sicherer Versand 📦✉️

Bei Fragen einfach melden! 😊",https://www.vinted.fr/items/5989867275-carhartt-wip-kilda-jacket,2051,51.0,7.0,1.2428941754151699,0
Magnifique short the north face xs,2319,10.0,3.0,7,4.8,1564.0,"Porté quelques fois 
Aucun défaut",https://www.vinted.fr/items/5934038212-magnifique-short-the-north-face-xs,586,20.0,4.0,-1.1530121014289971,1
Schlichter Carhartt Pullover,362,19.0,4.0,9,4.9,102.0,"•⁠  ⁠Zustand und Maße: siehe Bilder.

•⁠  ⁠Bevorzugt per Paypal, über das Vinted-System aber auch möglich.

•⁠  ⁠Bei weiteren Fragen gerne melden 🙂",https://www.vinted.fr/items/4870205485-schlichter-carhartt-pullover,1811,25.0,6.0,-0.5767269980041129,1
Pull the north face,2319,12.0,4.0,2,,,Pull noir tnf homme,https://www.vinted.fr/items/6019122801-pull-the-north-face,1811,17.0,4.0,-0.7773010223068051,0
Mütze Winter The North Face,2319,9.0,3.0,2,5.0,135.0,"Super Zustand. 
UNISEX - Einheitsgröße
Versand im Briefumschlag günstig möglich. ❄️",https://www.vinted.fr/items/5835316827-mutze-winter-the-north-face,2964,10.0,4.0,-0.2713504843336652,0
Pet The North Face,2319,7.0,4.0,8,4.6,264.0,Lekker warm!,https://www.vinted.fr/items/5837888207-pet-the-north-face,2964,10.0,4.0,-0.8301320308875059,1
Pantaloncini The North Face M 100% cotone,2319,30.0,3.0,11,3.1,8.0,#thenorthface #pantaloncini #pantaloncinicorti #pantalonciniuomo #pantalonciniverdi #medium #mediumsize,https://www.vinted.fr/items/4687007703-pantaloncini-the-north-face-m-100-cotone,586,20.0,4.0,1.4617269231267294,0
Carhartt Jacke,362,35.0,3.0,3,4.7,40.0,"Cooler Carhartt Anorak, selten getragen, guter Zustand",https://www.vinted.fr/items/2654060291-carhartt-jacke,2051,51.0,7.0,-0.7978875258422177,0
North face muts zwart,2319,15.0,1.0,5,,,Gloed nieuw was te laat et terug sturen van daar dat ik hem hier verkoop,https://www.vinted.fr/items/5986523719-north-face-muts-zwart,2964,10.0,4.0,1.4049941553278567,0
Pull The North Face,2319,13.0,3.0,8,1.0,1.0,"Taille correctement, porté peu de fois.
Prix à négocier !",https://www.vinted.fr/items/4592673495-pull-the-north-face,1811,17.0,4.0,-0.641170555035798,0
Carhartt Winterjacke M,362,25.0,4.0,12,4.9,29.0,Ich verkaufe eine Winterjacke der Firma Carhartt in der Größe M.,https://www.vinted.fr/items/5754551136-carhartt-winterjacke-m,2051,51.0,7.0,-1.069991752676536,1
Carhartt Hoodie ,362,10.0,4.0,11,5.0,96.0,"Gut erhaltener Hoodie von Carhartt, steht zwar S drin, würde aber eher sagen ist ne XS",https://www.vinted.fr/items/3059991887-carhartt-hoodie,1811,25.0,6.0,-1.552994167069759,1
The North Face Norm Shallow Beanie One Size,2319,15.0,1.0,0,4.9,33.0,"#Markenkleidung

eine #OneSize #Norm #Shallow #Beanie
für #Männer #Herren 
Ich finde sie absolut #Unisex 
von #TheNorthFace #original 

Neu, mit Etikett 

#KleidungMännerzuverkaufen24GrS
#KleidungMännerzuverkaufen24GrM
#KleidungMännerzuverkaufen24GrL
#KleidungMännerzuverkaufen24GrXL

Die Bezahlung erfolgt bitte per Überweisung oder PayPal. Ich versende nach Wunsch. Die Portokosten für die günstigste Versandart (unversicherter DHL Maxi Brief) liegen bei +3,00 Euro inkl. Verpackungs - und Spritkosten. Systemkauf nur nach VORHERIGER Absprache, Kommunikation - schreibt mich an!",https://www.vinted.fr/items/5531849809-the-north-face-norm-shallow-beanie-one-size,2964,10.0,4.0,1.4049941553278567,0
Bonnet mixte the north face,2319,7.0,3.0,7,5.0,254.0,"Bonnet mixte the north face en très bon état, peu porté.

⚠️""très bon état"" ne veux pas dire neuf⚠️",https://www.vinted.fr/items/5910116935-bonnet-mixte-the-north-face,2964,10.0,4.0,-0.8301320308875059,1
pantaloncini the north face,2319,14.0,3.0,6,5.0,10.0,"•taglia XL (per bambini, quindi per eventuali chiarimenti riguardo alle misure scrivetemi)
•indossato poche volte
•condizioni ottime
•spedizione veloce
•prezzo trattabile


#vintagedressing #streetstyle #y2k #y2kstyle #thenorthface #thenorthfacevintage #pants #boy #boypants #5mc2 #fivefourfive #vintage #knitwear #knit #jeans",https://www.vinted.fr/items/5127984734-pantaloncini-the-north-face,586,20.0,4.0,-0.6300642965178519,0
Carhartt Pulli S,362,10.0,3.0,7,4.9,74.0,"Guter Zustand, selten getragen, Druck unbeschädigt",https://www.vinted.fr/items/6004603775-carhartt-pulli-s,1811,25.0,6.0,-1.552994167069759,1
Bonnet The North Face Vert,2319,7.5,3.0,8,4.6,28.0,Bonnet porté quelque fois mais comme neuf,https://www.vinted.fr/items/5207791944-bonnet-the-north-face-vert,2964,10.0,4.0,-0.6904366442490457,1
Carhartt Winterjacke ,362,55.0,4.0,3,5.0,3.0,Preis inklusive Versand!:),https://www.vinted.fr/items/1576336178-carhartt-winterjacke,2051,51.0,7.0,-0.253679072173581,0
Short tnf,2319,12.0,3.0,12,4.9,2735.0,,https://www.vinted.fr/items/5876324182-short-tnf,586,20.0,4.0,-0.8915381989734245,1
Cappello di lana The North Face,2319,8.0,3.0,11,4.8,157.0,Cappello di lana bianco the north face #hat #wool #winter #slaviccore #slavicstyle #sanktmoritz,https://www.vinted.fr/items/5731290545-cappello-di-lana-the-north-face,2964,10.0,4.0,-0.5507412576105856,1
Short The North Face,2319,10.0,4.0,12,4.7,34.0,"Short The North Face
Bon état 
Quelques défauts (logo à l’arrière voir photo)
Taille S",https://www.vinted.fr/items/5903471920-short-the-north-face,586,20.0,4.0,-1.1530121014289971,1
Carhartt Woll pullover,362,16.5,3.0,9,4.9,55.0,"Cooler, grüner Carhartt Pullover 🟢
Cooles, ausgefallenes Muster 
Zustand ist den Bildern zu entnehmen 
Versand 📦 erfolgt grundsätzlich unversichert 
Bei Fragen einfach anschreiben! 



#carhartt #style #fashion #streetwear #berlin #pasha #pashastyle #berlinstyle",https://www.vinted.fr/items/5298202126-carhartt-woll-pullover,1811,25.0,6.0,-0.8479123227445701,1
Bonnets the north face,2319,12.0,2.0,13,3.0,1.0,Bonnets,https://www.vinted.fr/items/4313424845-bonnets-the-north-face,2964,10.0,4.0,0.5668218354970957,0
"Carhartt Crewneck (Pulli, Sweater)",362,35.0,3.0,5,5.0,9.0,"Schwarzer Carhartt Crewneck
Größe: L
Sehr guter Zustand 
100% Baumwolle



#carhartt #peso #pesoclo #6pm #6pmseason #nike #systemic",https://www.vinted.fr/items/5338963211-carhartt-crewneck-pulli-sweater,1811,25.0,6.0,1.158859080334813,0
Carhartt sweater Herren,362,40.0,4.0,3,,,,https://www.vinted.fr/items/5994674534-carhartt-sweater-herren,1811,25.0,6.0,1.7012297298157275,0
Bonnet The North Face,2319,12.5,1.0,2,5.0,310.0,Neuf avec étiquette,https://www.vinted.fr/items/5998995729-bonnet-the-north-face,2964,10.0,4.0,0.7065172221355559,0
Pantaloncino,2319,15.0,4.0,5,5.0,8.0,,https://www.vinted.fr/items/5090375698-pantaloncino,586,20.0,4.0,-0.4993273452900655,0
Short,2319,6.0,3.0,8,4.3,26.0,,https://www.vinted.fr/items/4905620449-short,586,20.0,4.0,-1.6759599063401425,1
"Carhartt, Mütze, Khaki",362,8.0,3.0,12,4.8,204.0,Selten getragen,https://www.vinted.fr/items/5982032971-carhartt-mutze-khaki,287,15.0,5.0,-1.3671001249442247,1
The North Face Mütze,2319,13.0,3.0,0,5.0,3.0,"Schön,hält Warm und selten benutzt.",https://www.vinted.fr/items/6008931763-the-north-face-mutze,2964,10.0,4.0,0.846212608774016,0
Berretto The north face taglia unica,2319,7.0,3.0,5,4.9,50.0,"Usato poco,in ottime condizioni",https://www.vinted.fr/items/5903415563-berretto-the-north-face-taglia-unica,2964,10.0,4.0,-0.8301320308875059,1
Berretto the north face,2319,10.0,1.0,4,4.8,83.0,Berretto the north face,https://www.vinted.fr/items/6042269546-berretto-the-north-face,2964,10.0,4.0,0.008040288943255093,0
bonnet the north face beige,2319,7.0,3.0,7,4.7,50.0,"très bon état 

unisexe",https://www.vinted.fr/items/5901213677-bonnet-the-north-face-beige,2964,10.0,4.0,-0.8301320308875059,1
The North Face Sweater Weiß,2319,12.0,4.0,10,5.0,13.0,"Weicher Stoff, Neupreis lag bei 80€",https://www.vinted.fr/items/2933223719-the-north-face-sweater-weiss,1811,17.0,4.0,-0.7773010223068051,0
The north face shorts,2319,10.0,3.0,13,4.9,13.0,New north face shorts,https://www.vinted.fr/items/5888917930-the-north-face-shorts,586,20.0,4.0,-1.1530121014289971,0
Bonnet The North Face,2319,5.0,4.0,4,4.3,57.0,"Porté quelques hiver, très bon état tient bien chaud",https://www.vinted.fr/items/5642276219-bonnet-the-north-face,2964,10.0,4.0,-1.3889135774413466,0
Vintage Carhartt Crewneck,362,17.0,3.0,4,5.0,8.0,"Paar mal getragen 
sehr komfortabel und schön
Guter Zustand",https://www.vinted.fr/items/5951849273-vintage-carhartt-crewneck,1811,25.0,6.0,-0.7936752577964786,0
Sportshort The North Face,2319,5.0,4.0,7,5.0,32.0,,https://www.vinted.fr/items/6040241557-sportshort-the-north-face,586,20.0,4.0,-1.8066968575679287,1
Beanie black,2319,8.0,4.0,5,5.0,123.0,Ottime condizioni,https://www.vinted.fr/items/5925051338-beanie-black,2964,10.0,4.0,-0.5507412576105856,1
The North Face Jumper,2319,20.0,3.0,12,4.3,6.0,Grey north Face jumper only worn a few times,https://www.vinted.fr/items/5964506639-the-north-face-jumper,1811,17.0,4.0,0.3117427158612516,0
Sweat Noir The North Face,2319,18.0,4.0,1,5.0,10.0,"État: Bon état (usure voir photo 4)
Taille M (taille petit)


Tag: #SweatNoir #TheNorthFace #ModeHomme #ModeFemme #VêtementsDeMarque #Fashion #Streetwear #StyleUrbaine #VêtementsChaud #HiverStyle #TenueCasual #LookHomme #LookFemme #FashionAddict #Sportwear #TheNorthFaceStyle #OutfitOfTheDay #SweatStylé #UrbanFashion #ModeStreet #LookDétendu #VêtementsNoirs #SweatTheNorthFace #Sweatshirt #StyleConfortable #FashionLovers #StyleInspiration #TheNorthFaceLovers #LookSportif #CasualLook #FashionTrends #TendanceMode #VêtementsHiver #LookEnsemble #VêtementsDeSport #StyleDécontracté #TheNorthFaceAddict #SweatChaud #SweatConfort #LookNoir #VêtementsUnisexes #StyleMinimaliste #TenueDeRando #ModeOutdoor #LookPratique #Randonneurs #ModeStreetwear #ModeHivernale #LookMontagne #ConfortAvantTout #Hoodie #SweatÀCapuche #VêtementsStylés #LookDeTousLesJours #ModeEtConfort #StyleNature #TenueRando #LookNordique #VêtementsOutdoor #AventureEnPleinAir #VêtementsDeVoyage #AventureUrbaine #LookInsta #ModeEtAventure #LookDeVoyage #VêtementsChauds #LookRelax #ModeDeRue #VêtementsOutdoorLifestyle #MontagneStyle #StyleSimple #LookCasualChic #TheNorthFaceGear #VêtementsSportifs #OutdoorStyle #SweatNoirStylé #TenueDeRandoNoire #StyleModerne #HiverStylé #SweatNoirDeMarque",https://www.vinted.fr/items/6025395311-sweat-noir-the-north-face,1811,17.0,4.0,0.039481781319237415,0
The north face short,2319,11.0,2.0,7,,,"Nooit gedragen, Maat L

Dit product is gewassen.
Word verzonden binnen de 48h",https://www.vinted.fr/items/6021606784-the-north-face-short,586,20.0,4.0,-1.0222751502012108,0
Short The north face,2319,5.0,4.0,0,4.5,48.0,Short noir homme tnf,https://www.vinted.fr/items/5648640054-short-the-north-face,586,20.0,4.0,-1.8066968575679287,0
Zuccotto The North Face,2319,7.0,2.0,11,4.9,40.0,Zuccotto unisex multicolore The Nort Face taglia unica.,https://www.vinted.fr/items/5396588487-zuccotto-the-north-face,2964,10.0,4.0,-0.8301320308875059,1
Pullover Carhartt L,362,20.0,3.0,0,,,Größe L,https://www.vinted.fr/items/6019315022-pullover-carhartt-l,1811,25.0,6.0,-0.46825286810793,0
Bonnet I love Mountains,2319,5.0,3.0,6,4.7,83.0,"Bonnet mixte 
Taille unique
Bien chaud",https://www.vinted.fr/items/5303382805-bonnet-i-love-mountains,2964,10.0,4.0,-1.3889135774413466,1
Cappello The North Face,2319,10.0,3.0,0,,,"Cappellino usato, ma in buone condizione, bellissimo",https://www.vinted.fr/items/6013373384-cappello-the-north-face,2964,10.0,4.0,0.008040288943255093,0
Bonnet,2319,5.0,,3,3.7,3.0,Porté plusieurs fois et encore portable sur un tête,https://www.vinted.fr/items/5575438114-bonnet,2964,10.0,4.0,-1.3889135774413466,0
North face bobble hat,2319,8.0,3.0,5,5.0,30.0,Worn twice,https://www.vinted.fr/items/5757533684-north-face-bobble-hat,2964,10.0,4.0,-0.5507412576105856,1
The North Face Sweater,2319,10.0,4.0,5,5.0,88.0,- Mängel aus den Bildern zu entnehmen,https://www.vinted.fr/items/5153102772-the-north-face-sweater,1811,17.0,4.0,-1.0495619568488193,1
pantaloncini the north face,2319,10.0,4.0,6,4.4,24.0,buone condizioni,https://www.vinted.fr/items/5077305671-pantaloncini-the-north-face,586,20.0,4.0,-1.1530121014289971,1
bonnet the north face beige,2319,7.0,3.0,7,4.7,50.0,"très bon état 

unisexe",https://www.vinted.fr/items/5901213677-bonnet-the-north-face-beige,2964,10.0,4.0,-0.8301320308875059,1
Short the North face,2319,8.0,4.0,8,5.0,5.0,En bonne état  short enfant 10 ans,https://www.vinted.fr/items/6014224806-short-the-north-face,586,20.0,4.0,-1.4144860038845697,0
